363,19773,1,5.00,Employee discount given by Wade,0
364,19805,1,4.00,Employee discount given by Wade,0
365,19806,1,5.00,Employee discount given by Wade,0
366,19810,1,1.50,Employee discount given by Wade,0
367,19804,1,7.50,Employee discount given by Wade,0
368,19851,1,5.00,danny o - Discount entered by Danny.,5
369,19840,1,5.25,Employee discount given by Wade,0
370,19820,1,5.50,Employee discount given by Wade,0
371,19821,1,5.50,Employee discount given by Wade,0
372,20139,1,4.50,eo - Discount entered by Danielle K.,4
373,19969,1,5.50,Employee discount given by Erienne,0
374,19970,1,5.00,Employee discount given by Erienne,0
375,20015,1,8.25,Employee discount given by Erienne,0
376,20062,1,5.00,Employee discount given by Erienne,0
377,20078,1,7.00,Employee discount given by Erienne,0
378,20079,1,4.00,Employee discount given by Erienne,0
379,20174,4,1.40," - Discount entered by Danny.",4
380,20175,4,0.56," - Discount entered by Danny.",4
381,20176,4,0.40," - Discount entered by Danny.",4
382,20177,4,0.40," - Discount entered by Danny.",4
383,20208,1,6.00,ash o - Discount entered by Ashley H.,4
384,20293,1,4.50,danny o - Discount entered by Danny.,3
385,20343,1,7.00,Employee discount given by Wade,0
386,20356,1,10.50,Employee discount given by Wade,0
387,20538,1,8.00,Employee discount given by Erienne,0
388,20558,1,5.50,Employee discount given by Erienne,0
389,20611,1,5.50,Employee discount given by Erienne,0
390,20613,1,9.00,Employee discount given by Erienne,0
391,20614,1,1.50,Employee discount given by Erienne,0
392,20635,1,5.50,Employee discount given by Erienne,0
393,20716,1,5.00,danny o - Discount entered by Danny.,5
394,20713,3,21.00,remike - Discount entered by Erienne.,1
395,20862,4,3.10,Military - Discount entered by Danny.,4
396,20979,1,16.00," - Discount entered by Wade.",1
397,20858,1,5.50," - Discount entered by Wade.",1
398,21005,1,9.00,Employee discount given by Wade,0
399,21009,1,16.00," - Discount entered by Wade.",1
400,21007,1,5.50,Employee discount given by Wade,0
401,21008,1,5.00,Employee discount given by Wade,0
402,21266,1,4.50,employee meal - Discount entered by Danielle K.,4
403,21192,1,13.00,Employee discount given by Erienne,0
404,21194,1,11.50,Employee discount given by Erienne,0
405,21260,1,9.00,Employee discount given by Erienne,0
406,21282,1,3.64," - Discount entered by Erienne.",1
407,21286,1,8.36," - Discount entered by Erienne.",1
408,21340,1,5.50," - Discount entered by Erienne.",4
409,21369,3,19.00,satchels deck man - Discount entered by Danielle K.,5
410,21370,3,8.00,satchels deck man - Discount entered by Danielle K.,5
411,21383,1,3.50,danny o - Discount entered by Danny.,4
412,21455,1,6.00,ash o - Discount entered by Ashley H.,4
413,21960,3,2.80,UPS - Discount entered by Erienne.,1
414,21961,3,4.00,UPS - Discount entered by Erienne.,1
415,21962,3,4.00,UPS - Discount entered by Erienne.,1
416,21963,1,8.00," - Discount entered by Danielle K.",5
417,21993,4,3.20," - Discount entered by Erienne.",1
418,21994,4,0.80," - Discount entered by Erienne.",1
419,21995,4,0.28," - Discount entered by Erienne.",1
420,21996,4,0.60," - Discount entered by Erienne.",1
421,21862,1,9.75,Employee discount given by Erienne,0
422,21914,1,4.50,Employee discount given by Erienne,0
423,21891,1,9.75,Employee discount given by Erienne,0
424,22100,1,6.00,ash eo----thanksssss - Discount entered by Ashley H.,4
425,22583,1,5.00,danny o - Discount entered by Danny.,4
426,22760,3,20.00,band - Discount entered by Danny.,5
427,22790,1,5.50,Employee discount given by Wade,0
428,22799,1,4.00,Employee discount given by Wade,0
429,22800,1,5.00,Employee discount given by Wade,0
430,22801,1,3.50,Employee discount given by Wade,0
431,22709,1,13.00,Employee discount given by Wade,0
432,22803,1,6.50," - Discount entered by Wade.",2
433,23229,1,4.50,danny o - Discount entered by Danny.,4
434,22896,1,5.00,Employee discount given by Wade,0
435,23168,1,9.50,Employee discount given by Wade,0
436,23732,1,4.50," - Discount entered by Ashley H.",4
437,23033,1,4.00," - Discount entered by Wade.",2
438,23845,1,8.25," - Discount entered by Wade.",2
439,23846,1,10.00," - Discount entered by Wade.",2
440,23921,1,6.50," - Discount entered by Wade.",2
441,23979,3,3.50,band - Discount entered by Danny.,4
442,23959,1,21.00," - Discount entered by Wade.",2
443,24004,1,9.75,Employee discount given by Wade,0
444,23944,1,9.00,Employee discount given by Wade,0
445,24010,3,1.00,test joanne - Discount entered by Joanne.,2
446,24011,3,1.50,test joanne - Discount entered by Joanne.,2
447,24012,3,4.00,test joanne - Discount entered by Joanne.,2
448,24179,1,5.00,Employee discount given by Wade,0
449,24075,1,27.00,employee - Discount entered by Danielle K.,5
450,24173,1,14.50,guy building deck - Discount entered by Danielle K.,5
451,24174,1,8.00,guy building deck - Discount entered by Danielle K.,5
452,24196,1,3.50,Employee discount given by Wade,0
453,24197,1,3.50,Employee discount given by Wade,0
454,24199,1,9.38,Employee discount given by Wade,0
455,24200,1,8.00,Employee discount given by Wade,0
456,24201,1,1.50,Employee discount given by Wade,0
457,24202,1,4.50," - Discount entered by Danielle K.",4
458,24326,1,6.00,danny o - Discount entered by Danny.,4
459,24347,1,4.50,ash o - Discount entered by Danny.,5
460,24475,1,10.50,Employee discount given by Wade,0
461,24484,1,5.50,Employee discount given by Wade,0
462,24266,2,20.00,cada - Discount entered by Tammy.,2
463,24523,1,3.50," - Discount entered by Danny.",4
464,24736,1,8.00," - Discount entered by Danielle K.",5
465,24737,1,1.50," - Discount entered by Danielle K.",5
466,24738,1,1.50," - Discount entered by Danielle K.",5
467,24735,1,9.75,Employee discount given by Wade,0
468,24733,1,5.00,Employee discount given by Wade,0
469,24734,1,5.00,Employee discount given by Wade,0
470,24751,1,10.88,Employee discount given by Wade,0
471,24758,1,5.50," - Discount entered by Wade.",1
472,24759,1,6.50," - Discount entered by Wade.",1
473,24862,1,4.50,danny o - Discount entered by Danny.,4
474,25077,1,4.50,ash o - Discount entered by Ashley H.,4
475,25079,6,2.04,teacher gc - Discount entered by Wade.,1
476,25088,6,4.69,teacher gc - Discount entered by Wade.,1
477,25094,6,3.27,teacher gc - Discount entered by Wade.,1
