280,2021-12-11 00:00:00,377.00
281,2021-12-14 00:00:00,231.00
282,2021-12-15 00:00:00,228.00
283,2021-12-16 00:00:00,255.00
284,2021-12-17 00:00:00,470.00
285,2021-12-18 00:00:00,881.00
286,2021-12-21 00:00:00,443.00
287,2021-12-22 00:00:00,401.00
288,2021-12-23 00:00:00,506.00
289,2021-12-24 00:00:00,0.00
290,2021-12-25 00:00:00,0.00
291,2021-12-28 00:00:00,567.00
292,2021-12-29 00:00:00,495.00
293,2021-12-30 00:00:00,484.00
294,2021-12-31 00:00:00,0.00
295,2022-01-01 00:00:00,291.00
296,2022-01-04 00:00:00,254.00
297,2022-01-05 00:00:00,200.00
298,2022-01-06 00:00:00,225.00
299,2022-01-07 00:00:00,311.00
300,2022-01-08 00:00:00,600.00
301,2022-01-11 00:00:00,217.00
302,2022-01-12 00:00:00,192.00
303,2022-01-13 00:00:00,263.00
304,2022-01-14 00:00:00,510.00
305,2022-01-15 00:00:00,899.40
306,2022-01-18 00:00:00,121.00
307,2022-01-19 00:00:00,275.00
308,2022-01-20 00:00:00,280.00
309,2022-01-21 00:00:00,385.00
310,2022-01-22 00:00:00,510.00
311,2022-01-25 00:00:00,162.00
312,2022-01-26 00:00:00,200.00
313,2022-01-27 00:00:00,314.00
314,2022-01-28 00:00:00,329.00
315,2022-01-29 00:00:00,794.00
316,2022-02-01 00:00:00,243.00
317,2022-02-02 00:00:00,274.00
318,2022-02-03 00:00:00,264.00
319,2022-02-04 00:00:00,346.00
320,2022-02-05 00:00:00,580.00
321,2022-02-08 00:00:00,203.00
322,2022-02-09 00:00:00,206.00
323,2022-02-10 00:00:00,217.00
324,2022-02-11 00:00:00,465.00
325,2022-02-12 00:00:00,1031.69
326,2022-02-15 00:00:00,258.00
327,2022-02-16 00:00:00,269.00
328,2022-02-17 00:00:00,288.00
329,2022-02-18 00:00:00,525.00
330,2022-02-19 00:00:00,615.00
331,2022-02-22 00:00:00,360.00
332,2022-02-23 00:00:00,375.00
333,2022-02-24 00:00:00,313.00
334,2022-02-25 00:00:00,490.00
335,2022-02-26 00:00:00,746.05
336,2022-03-01 00:00:00,240.00
337,2022-03-02 00:00:00,303.00
338,2022-03-03 00:00:00,300.00
339,2022-03-04 00:00:00,560.00
340,2022-03-05 00:00:00,496.00
341,2022-03-08 00:00:00,345.00
342,2022-03-09 00:00:00,260.00
343,2022-03-10 00:00:00,290.00
344,2022-03-11 00:00:00,484.00
345,2022-03-12 00:00:00,993.51
346,2022-03-15 00:00:00,310.00
347,2022-03-16 00:00:00,370.00
348,2022-03-17 00:00:00,326.00
349,2022-03-18 00:00:00,548.00
350,2022-03-19 00:00:00,520.00
351,2022-03-22 00:00:00,316.00
352,2022-03-23 00:00:00,257.00
353,2022-03-24 00:00:00,250.00
354,2022-03-25 00:00:00,475.00
355,2022-03-26 00:00:00,820.07
356,2022-03-29 00:00:00,309.00
357,2022-03-30 00:00:00,203.00
358,2022-03-31 00:00:00,310.00
359,2022-04-01 00:00:00,347.00
360,2022-04-02 00:00:00,384.00
361,2022-04-05 00:00:00,361.00
362,2022-04-06 00:00:00,334.00
363,2022-04-07 00:00:00,308.00
364,2022-04-08 00:00:00,518.00
365,2022-04-09 00:00:00,416.00
366,2022-04-12 00:00:00,281.00
367,2022-04-13 00:00:00,252.00
368,2022-04-14 00:00:00,363.00
369,2022-04-15 00:00:00,382.00
370,2022-04-16 00:00:00,435.00
371,2022-04-19 00:00:00,0.00
372,2022-04-20 00:00:00,0.00
373,2022-04-21 00:00:00,0.00
374,2022-04-22 00:00:00,404.00
375,2022-04-23 00:00:00,543.00
376,2022-04-26 00:00:00,333.00
377,2022-04-27 00:00:00,420.00
378,2022-04-28 00:00:00,304.00
379,2022-04-29 00:00:00,548.00
380,2022-04-30 00:00:00,512.00
381,2022-05-03 00:00:00,323.00
382,2022-05-04 00:00:00,214.00
383,2022-05-05 00:00:00,234.00
384,2022-05-06 00:00:00,325.00
385,2022-05-07 00:00:00,393.00
386,2022-05-10 00:00:00,253.00
387,2022-05-11 00:00:00,340.00
388,2022-05-12 00:00:00,268.00
389,2022-05-13 00:00:00,291.00
390,2022-05-14 00:00:00,472.00
391,2022-05-17 00:00:00,254.00
392,2022-05-18 00:00:00,186.00
393,2022-05-19 00:00:00,293.00
394,2022-05-20 00:00:00,439.00
395,2022-05-21 00:00:00,455.00
396,2022-05-24 00:00:00,267.00
397,2022-05-25 00:00:00,220.00
398,2022-05-26 00:00:00,200.00
399,2022-05-27 00:00:00,422.00
400,2022-05-28 00:00:00,437.00
401,2022-05-31 00:00:00,275.00
402,2022-06-01 00:00:00,375.00
403,2022-06-02 00:00:00,245.00
404,2022-06-03 00:00:00,323.00
405,2022-06-04 00:00:00,614.00
406,2022-06-07 00:00:00,287.00
407,2022-06-08 00:00:00,300.00
408,2022-06-09 00:00:00,221.00
409,2022-06-10 00:00:00,405.00
410,2022-06-11 00:00:00,291.00
411,2022-06-14 00:00:00,316.00
412,2022-06-15 00:00:00,391.00
413,2022-06-16 00:00:00,237.00
414,2022-06-17 00:00:00,342.00
415,2022-06-18 00:00:00,429.00
416,2022-06-21 00:00:00,247.00
417,2022-06-22 00:00:00,266.00
418,2022-06-23 00:00:00,300.00
419,2022-06-24 00:00:00,396.00
420,2022-06-25 00:00:00,586.00
421,2022-06-28 00:00:00,353.00
422,2022-06-29 00:00:00,396.00
423,2022-06-30 00:00:00,252.00
424,2022-07-01 00:00:00,326.00
425,2022-07-02 00:00:00,360.00
426,2022-07-05 00:00:00,305.00
427,2022-07-06 00:00:00,287.00
428,2022-07-07 00:00:00,360.00
429,2022-07-08 00:00:00,295.00
430,2022-07-09 00:00:00,301.00
431,2022-07-12 00:00:00,312.00
432,2022-07-13 00:00:00,315.00
433,2022-07-14 00:00:00,283.00
434,2022-07-15 00:00:00,392.00
435,2022-07-16 00:00:00,410.00
436,2022-07-19 00:00:00,325.00
437,2022-07-20 00:00:00,269.00
438,2022-07-21 00:00:00,323.00
439,2022-07-22 00:00:00,449.00
440,2022-07-23 00:00:00,501.00
441,2022-07-26 00:00:00,366.00
442,2022-07-27 00:00:00,315.00
443,2022-07-28 00:00:00,366.00
444,2022-07-29 00:00:00,446.00
445,2022-07-30 00:00:00,437.00
446,2022-08-02 00:00:00,246.00
447,2022-08-03 00:00:00,294.00
448,2022-08-04 00:00:00,455.00
449,2022-08-05 00:00:00,463.00
450,2022-08-06 00:00:00,424.00
451,2022-08-09 00:00:00,336.00
452,2022-08-10 00:00:00,320.00
453,2022-08-11 00:00:00,273.00
454,2022-08-12 00:00:00,335.00
455,2022-08-13 00:00:00,460.00
456,2022-08-16 00:00:00,253.00
457,2022-08-17 00:00:00,300.00
458,2022-08-18 00:00:00,477.00
459,2022-08-19 00:00:00,455.00
460,2022-08-20 00:00:00,411.00
461,2022-08-23 00:00:00,363.00
462,2022-08-24 00:00:00,221.00
463,2022-08-25 00:00:00,245.00
464,2022-08-26 00:00:00,362.00
465,2022-08-27 00:00:00,506.00
466,2022-08-30 00:00:00,180.00
467,2022-08-31 00:00:00,200.00
468,2022-09-01 00:00:00,410.00
469,2022-09-02 00:00:00,470.00
470,2022-09-03 00:00:00,471.00
471,2022-09-06 00:00:00,201.00
472,2022-09-07 00:00:00,285.00
473,2022-09-08 00:00:00,211.00
474,2022-09-09 00:00:00,495.00
475,2022-09-10 00:00:00,414.00
476,2022-09-13 00:00:00,215.00
477,2022-09-14 00:00:00,240.00
478,2022-09-15 00:00:00,273.00
479,2022-09-16 00:00:00,231.00
480,2022-09-17 00:00:00,304.00
481,2022-09-20 00:00:00,215.00
482,2022-09-21 00:00:00,169.00
483,2022-09-22 00:00:00,308.00
484,2022-09-23 00:00:00,312.00
485,2022-09-24 00:00:00,415.00
486,2022-09-27 00:00:00,205.00
487,2022-09-28 00:00:00,118.00
488,2022-09-29 00:00:00,230.00
489,2022-09-30 00:00:00,376.00
490,2022-10-01 00:00:00,416.00
491,2022-10-04 00:00:00,347.00
492,2022-10-05 00:00:00,292.00
493,2022-10-06 00:00:00,265.00
494,2022-10-07 00:00:00,460.00
495,2022-10-08 00:00:00,567.00
496,2022-10-11 00:00:00,180.00
497,2022-10-12 00:00:00,211.00
498,2022-10-13 00:00:00,205.00
499,2022-10-14 00:00:00,400.00
500,2022-10-15 00:00:00,560.00
501,2022-10-18 00:00:00,195.00
502,2022-10-19 00:00:00,299.00
503,2022-10-20 00:00:00,197.00
504,2022-10-21 00:00:00,417.00
505,2022-10-22 00:00:00,471.00
506,2022-10-25 00:00:00,280.00
507,2022-10-26 00:00:00,332.00
508,2022-10-27 00:00:00,322.00
509,2022-10-28 00:00:00,400.00
510,2022-10-29 00:00:00,530.00
